Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000066	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g18510	uniProt_taxonomy_id_500485_Pc22g17450, uniProt_taxonomy_id_500485_Pc20g07110, uniProt_taxonomy_id_500485_Pc20g13450, uniProt_taxonomy_id_500485_Pc13g08650, uniProt_taxonomy_id_500485_Pc16g13500, uniProt_taxonomy_id_500485_Pc12g12760, uniProt_taxonomy_id_500485_Pc18g06020, uniProt_taxonomy_id_500485_Pc12g06150
OG0000066	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g17450	uniProt_taxonomy_id_500485_Pc20g07110, uniProt_taxonomy_id_500485_Pc20g13450, uniProt_taxonomy_id_500485_Pc13g08650, uniProt_taxonomy_id_500485_Pc16g13500, uniProt_taxonomy_id_500485_Pc12g12760, uniProt_taxonomy_id_500485_Pc18g06020, uniProt_taxonomy_id_500485_Pc12g06150
OG0000066	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g07110, uniProt_taxonomy_id_500485_Pc20g13450, uniProt_taxonomy_id_500485_Pc13g08650, uniProt_taxonomy_id_500485_Pc16g13500	uniProt_taxonomy_id_500485_Pc12g12760, uniProt_taxonomy_id_500485_Pc18g06020, uniProt_taxonomy_id_500485_Pc12g06150
OG0000066	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g07110, uniProt_taxonomy_id_500485_Pc20g13450, uniProt_taxonomy_id_500485_Pc13g08650	uniProt_taxonomy_id_500485_Pc16g13500
OG0000066	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g07110, uniProt_taxonomy_id_500485_Pc20g13450	uniProt_taxonomy_id_500485_Pc13g08650
OG0000066	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g07110	uniProt_taxonomy_id_500485_Pc20g13450
OG0000066	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g12760, uniProt_taxonomy_id_500485_Pc18g06020	uniProt_taxonomy_id_500485_Pc12g06150
OG0000066	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g12760	uniProt_taxonomy_id_500485_Pc18g06020
OG0000067	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18890	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370, uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590, uniProt_taxonomy_id_500485_Pc20g15510, uniProt_taxonomy_id_500485_Pc22g02170, uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550, uniProt_taxonomy_id_500485_Pc22g15370, uniProt_taxonomy_id_500485_Pc22g07030, uniProt_taxonomy_id_500485_Pc16g13970, uniProt_taxonomy_id_500485_Pc12g11430, uniProt_taxonomy_id_500485_Pc21g22670
OG0000067	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370, uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590, uniProt_taxonomy_id_500485_Pc20g15510, uniProt_taxonomy_id_500485_Pc22g02170, uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550, uniProt_taxonomy_id_500485_Pc22g15370, uniProt_taxonomy_id_500485_Pc22g07030, uniProt_taxonomy_id_500485_Pc16g13970, uniProt_taxonomy_id_500485_Pc12g11430	uniProt_taxonomy_id_500485_Pc21g22670
OG0000067	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370, uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590, uniProt_taxonomy_id_500485_Pc20g15510, uniProt_taxonomy_id_500485_Pc22g02170, uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550, uniProt_taxonomy_id_500485_Pc22g15370, uniProt_taxonomy_id_500485_Pc22g07030, uniProt_taxonomy_id_500485_Pc16g13970	uniProt_taxonomy_id_500485_Pc12g11430
OG0000067	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370, uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590, uniProt_taxonomy_id_500485_Pc20g15510, uniProt_taxonomy_id_500485_Pc22g02170	uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550, uniProt_taxonomy_id_500485_Pc22g15370, uniProt_taxonomy_id_500485_Pc22g07030, uniProt_taxonomy_id_500485_Pc16g13970
OG0000067	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370, uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590	uniProt_taxonomy_id_500485_Pc20g15510, uniProt_taxonomy_id_500485_Pc22g02170
OG0000067	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740, uniProt_taxonomy_id_500485_Pc20g07370	uniProt_taxonomy_id_500485_Pc22g04580, uniProt_taxonomy_id_500485_Pc22g04590
OG0000067	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01740	uniProt_taxonomy_id_500485_Pc20g07370
OG0000067	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g04580	uniProt_taxonomy_id_500485_Pc22g04590
OG0000067	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g15510	uniProt_taxonomy_id_500485_Pc22g02170
OG0000067	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550, uniProt_taxonomy_id_500485_Pc22g15370	uniProt_taxonomy_id_500485_Pc22g07030, uniProt_taxonomy_id_500485_Pc16g13970
OG0000067	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g14500, uniProt_taxonomy_id_500485_Pc13g04550	uniProt_taxonomy_id_500485_Pc22g15370
OG0000067	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g14500	uniProt_taxonomy_id_500485_Pc13g04550
OG0000067	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g07030	uniProt_taxonomy_id_500485_Pc16g13970
OG0000068	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc19g00780	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750, uniProt_taxonomy_id_500485_Pc09g00150, uniProt_taxonomy_id_500485_Pc24g02280, uniProt_taxonomy_id_500485_Pc24g00300, uniProt_taxonomy_id_500485_Pc24g00090, uniProt_taxonomy_id_500485_Pc22g27160, uniProt_taxonomy_id_500485_Pc21g00160, uniProt_taxonomy_id_500485_Pc22g27130, uniProt_taxonomy_id_500485_Pc19g00280, uniProt_taxonomy_id_500485_Pc07g00140, uniProt_taxonomy_id_500485_Pc22g26520, uniProt_taxonomy_id_500485_Pc04g00120
OG0000068	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750, uniProt_taxonomy_id_500485_Pc09g00150, uniProt_taxonomy_id_500485_Pc24g02280, uniProt_taxonomy_id_500485_Pc24g00300, uniProt_taxonomy_id_500485_Pc24g00090	uniProt_taxonomy_id_500485_Pc22g27160, uniProt_taxonomy_id_500485_Pc21g00160, uniProt_taxonomy_id_500485_Pc22g27130, uniProt_taxonomy_id_500485_Pc19g00280, uniProt_taxonomy_id_500485_Pc07g00140, uniProt_taxonomy_id_500485_Pc22g26520, uniProt_taxonomy_id_500485_Pc04g00120
OG0000068	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750, uniProt_taxonomy_id_500485_Pc09g00150, uniProt_taxonomy_id_500485_Pc24g02280, uniProt_taxonomy_id_500485_Pc24g00300	uniProt_taxonomy_id_500485_Pc24g00090
OG0000068	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750, uniProt_taxonomy_id_500485_Pc09g00150, uniProt_taxonomy_id_500485_Pc24g02280	uniProt_taxonomy_id_500485_Pc24g00300
OG0000068	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750, uniProt_taxonomy_id_500485_Pc09g00150	uniProt_taxonomy_id_500485_Pc24g02280
OG0000068	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920, uniProt_taxonomy_id_500485_Pc22g26750	uniProt_taxonomy_id_500485_Pc09g00150
OG0000068	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00920	uniProt_taxonomy_id_500485_Pc22g26750
OG0000068	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g27160, uniProt_taxonomy_id_500485_Pc21g00160, uniProt_taxonomy_id_500485_Pc22g27130	uniProt_taxonomy_id_500485_Pc19g00280, uniProt_taxonomy_id_500485_Pc07g00140, uniProt_taxonomy_id_500485_Pc22g26520, uniProt_taxonomy_id_500485_Pc04g00120
OG0000068	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g27160, uniProt_taxonomy_id_500485_Pc21g00160	uniProt_taxonomy_id_500485_Pc22g27130
OG0000068	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g27160	uniProt_taxonomy_id_500485_Pc21g00160
OG0000068	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc19g00280	uniProt_taxonomy_id_500485_Pc07g00140, uniProt_taxonomy_id_500485_Pc22g26520, uniProt_taxonomy_id_500485_Pc04g00120
OG0000068	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc07g00140	uniProt_taxonomy_id_500485_Pc22g26520, uniProt_taxonomy_id_500485_Pc04g00120
OG0000068	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26520	uniProt_taxonomy_id_500485_Pc04g00120
OG0000069	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g04920	uniProt_taxonomy_id_500485_Pc04g00090, uniProt_taxonomy_id_500485_Pc19g00320, uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170, uniProt_taxonomy_id_500485_Pc24g01060, uniProt_taxonomy_id_500485_Pc19g00640, uniProt_taxonomy_id_500485_Pc22g26780, uniProt_taxonomy_id_500485_Pc20g14930, uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120, uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc04g00090	uniProt_taxonomy_id_500485_Pc19g00320, uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170, uniProt_taxonomy_id_500485_Pc24g01060, uniProt_taxonomy_id_500485_Pc19g00640, uniProt_taxonomy_id_500485_Pc22g26780, uniProt_taxonomy_id_500485_Pc20g14930, uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120, uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc19g00320	uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170, uniProt_taxonomy_id_500485_Pc24g01060, uniProt_taxonomy_id_500485_Pc19g00640, uniProt_taxonomy_id_500485_Pc22g26780, uniProt_taxonomy_id_500485_Pc20g14930, uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120, uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170, uniProt_taxonomy_id_500485_Pc24g01060, uniProt_taxonomy_id_500485_Pc19g00640	uniProt_taxonomy_id_500485_Pc22g26780, uniProt_taxonomy_id_500485_Pc20g14930, uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120, uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170, uniProt_taxonomy_id_500485_Pc24g01060	uniProt_taxonomy_id_500485_Pc19g00640
OG0000069	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730, uniProt_taxonomy_id_500485_Pc22g25170	uniProt_taxonomy_id_500485_Pc24g01060
OG0000069	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g02310, uniProt_taxonomy_id_500485_Pc12g03730	uniProt_taxonomy_id_500485_Pc22g25170
OG0000069	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g02310	uniProt_taxonomy_id_500485_Pc12g03730
OG0000069	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26780, uniProt_taxonomy_id_500485_Pc20g14930	uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120, uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26780	uniProt_taxonomy_id_500485_Pc20g14930
OG0000069	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g00250, uniProt_taxonomy_id_500485_Pc14g02120	uniProt_taxonomy_id_500485_Pc23g00660, uniProt_taxonomy_id_500485_Pc12g03980
OG0000069	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g00250	uniProt_taxonomy_id_500485_Pc14g02120
OG0000069	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00660	uniProt_taxonomy_id_500485_Pc12g03980
OG0000070	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g13920	uniProt_taxonomy_id_500485_Pc14g00090, uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090, uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040, uniProt_taxonomy_id_500485_Pc16g10270, uniProt_taxonomy_id_500485_Pc12g14200, uniProt_taxonomy_id_500485_Pc16g03780, uniProt_taxonomy_id_500485_Pc20g05830, uniProt_taxonomy_id_500485_Pc06g00280
OG0000070	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g00090	uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090, uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040, uniProt_taxonomy_id_500485_Pc16g10270, uniProt_taxonomy_id_500485_Pc12g14200, uniProt_taxonomy_id_500485_Pc16g03780, uniProt_taxonomy_id_500485_Pc20g05830, uniProt_taxonomy_id_500485_Pc06g00280
OG0000070	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090, uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040, uniProt_taxonomy_id_500485_Pc16g10270, uniProt_taxonomy_id_500485_Pc12g14200, uniProt_taxonomy_id_500485_Pc16g03780, uniProt_taxonomy_id_500485_Pc20g05830	uniProt_taxonomy_id_500485_Pc06g00280
OG0000070	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090, uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040, uniProt_taxonomy_id_500485_Pc16g10270, uniProt_taxonomy_id_500485_Pc12g14200	uniProt_taxonomy_id_500485_Pc16g03780, uniProt_taxonomy_id_500485_Pc20g05830
OG0000070	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090, uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040	uniProt_taxonomy_id_500485_Pc16g10270, uniProt_taxonomy_id_500485_Pc12g14200
OG0000070	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06160, uniProt_taxonomy_id_500485_Pc15g01090	uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030, uniProt_taxonomy_id_500485_Pc21g15040
OG0000070	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06160	uniProt_taxonomy_id_500485_Pc15g01090
OG0000070	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g06850, uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030	uniProt_taxonomy_id_500485_Pc21g15040
OG0000070	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g06850	uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660, uniProt_taxonomy_id_500485_Pc16g13030
OG0000070	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g09840, uniProt_taxonomy_id_500485_Pc12g07660	uniProt_taxonomy_id_500485_Pc16g13030
OG0000070	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g09840	uniProt_taxonomy_id_500485_Pc12g07660
OG0000070	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g10270	uniProt_taxonomy_id_500485_Pc12g14200
OG0000070	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g03780	uniProt_taxonomy_id_500485_Pc20g05830
OG0000071	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01910	uniProt_taxonomy_id_500485_Pc18g01920, uniProt_taxonomy_id_500485_Pc20g15020, uniProt_taxonomy_id_500485_Pc20g04680, uniProt_taxonomy_id_500485_Pc21g16550, uniProt_taxonomy_id_500485_Pc16g00550, uniProt_taxonomy_id_500485_Pc12g09390, uniProt_taxonomy_id_500485_Pc15g00460, uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130, uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01920	uniProt_taxonomy_id_500485_Pc20g15020, uniProt_taxonomy_id_500485_Pc20g04680, uniProt_taxonomy_id_500485_Pc21g16550, uniProt_taxonomy_id_500485_Pc16g00550, uniProt_taxonomy_id_500485_Pc12g09390, uniProt_taxonomy_id_500485_Pc15g00460, uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130, uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g15020, uniProt_taxonomy_id_500485_Pc20g04680, uniProt_taxonomy_id_500485_Pc21g16550	uniProt_taxonomy_id_500485_Pc16g00550, uniProt_taxonomy_id_500485_Pc12g09390, uniProt_taxonomy_id_500485_Pc15g00460, uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130, uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g15020	uniProt_taxonomy_id_500485_Pc20g04680, uniProt_taxonomy_id_500485_Pc21g16550
OG0000071	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g04680	uniProt_taxonomy_id_500485_Pc21g16550
OG0000071	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g00550, uniProt_taxonomy_id_500485_Pc12g09390	uniProt_taxonomy_id_500485_Pc15g00460, uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130, uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g00550	uniProt_taxonomy_id_500485_Pc12g09390
OG0000071	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc15g00460	uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130, uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720, uniProt_taxonomy_id_500485_Pc21g08130	uniProt_taxonomy_id_500485_Pc13g14790
OG0000071	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580, uniProt_taxonomy_id_500485_Pc21g22720	uniProt_taxonomy_id_500485_Pc21g08130
OG0000071	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520, uniProt_taxonomy_id_500485_Pc16g00580	uniProt_taxonomy_id_500485_Pc21g22720
OG0000071	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18760, uniProt_taxonomy_id_500485_Pc12g13520	uniProt_taxonomy_id_500485_Pc16g00580
OG0000071	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g18760	uniProt_taxonomy_id_500485_Pc12g13520
OG0000072	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00400	uniProt_taxonomy_id_500485_Pc17g01110, uniProt_taxonomy_id_500485_Pc22g26160, uniProt_taxonomy_id_500485_Pc24g01220, uniProt_taxonomy_id_500485_Pc23g00920, uniProt_taxonomy_id_500485_Pc17g00250, uniProt_taxonomy_id_500485_Pc24g02560, uniProt_taxonomy_id_500485_Pc23g00760, uniProt_taxonomy_id_500485_Pc24g01280, uniProt_taxonomy_id_500485_Pc24g01300, uniProt_taxonomy_id_500485_Pc24g02190, uniProt_taxonomy_id_500485_Pc19g00610, uniProt_taxonomy_id_500485_Pc24g02690, uniProt_taxonomy_id_500485_Pc19g00020
OG0000072	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g01110	uniProt_taxonomy_id_500485_Pc22g26160, uniProt_taxonomy_id_500485_Pc24g01220, uniProt_taxonomy_id_500485_Pc23g00920, uniProt_taxonomy_id_500485_Pc17g00250, uniProt_taxonomy_id_500485_Pc24g02560, uniProt_taxonomy_id_500485_Pc23g00760, uniProt_taxonomy_id_500485_Pc24g01280, uniProt_taxonomy_id_500485_Pc24g01300, uniProt_taxonomy_id_500485_Pc24g02190, uniProt_taxonomy_id_500485_Pc19g00610, uniProt_taxonomy_id_500485_Pc24g02690, uniProt_taxonomy_id_500485_Pc19g00020
OG0000072	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26160	uniProt_taxonomy_id_500485_Pc24g01220, uniProt_taxonomy_id_500485_Pc23g00920, uniProt_taxonomy_id_500485_Pc17g00250, uniProt_taxonomy_id_500485_Pc24g02560, uniProt_taxonomy_id_500485_Pc23g00760, uniProt_taxonomy_id_500485_Pc24g01280, uniProt_taxonomy_id_500485_Pc24g01300, uniProt_taxonomy_id_500485_Pc24g02190, uniProt_taxonomy_id_500485_Pc19g00610, uniProt_taxonomy_id_500485_Pc24g02690, uniProt_taxonomy_id_500485_Pc19g00020
